dataset_group,task,pc1,pc2
B,lift the pink block lying in the sliding cabinet,1.135748891596573,1.0156270700637542
B,push down the button to turn on the led light,0.8226664700356766,-5.1306949950089695
B,grasp the drawer handle and close it,5.124537982199197,-0.17310481377782963
B,pick up the pink block from the table,0.16898632124338392,2.472801837862382
B,pick up the blue block,-1.0415104408617257,1.6827870900316282
B,lift the blue block from the table,-0.39206414237952214,1.3598049742804321
B,lift the red block lying on the shelf,0.7308199089678782,1.6355413190833437
B,pick up the pink block from the drawer,3.3126891077178886,2.434244604187982
B,push the button to turn on the led,0.9493623782836929,-4.59726456584174
B,push the block into the drawer,3.0838204861759797,1.1869440454159494
B,pick up the red block from the drawer,3.487722487866146,1.9392738067400141
B,lift the pink block from the table,-0.2158660946670065,2.1819800962667286
B,sweep the block into the drawer,3.433189030506897,0.6407106998587286
B,lift the pink block up,-0.9938902598369133,2.21247444054689
B,rotate left the red block,-3.3215278939794133,-0.22551203092471528
B,turn on the yellow light,-0.30005083225645895,-4.987361737270406
B,turn on the light bulb,0.6911882698944631,-4.953639442343233
B,push down the button to turn on the green light,-0.10797366300021902,-4.970741261300839
B,put the block on top of another block,-1.6667697598544675,2.0396022211003686
B,pick up the red block,-0.8751925422878631,1.9641944970560952
B,pick up the blue block on the table,-0.04814594861018384,1.6780488340419955
B,push the button to turn off the green light,0.19540430290722827,-5.030788914772166
B,lift the red block,-1.2833440490594752,1.4327843782248837
B,push the pink block to the right,-2.3338705450245656,0.9885379156370241
B,slide the pink block to the left,-2.335649641201637,1.1475738392314387
B,"grasp the blue block, then lift it up",0.024075967852882244,0.9686021085729458
B,turn the pink block left,-2.16672102447701,0.6211077510527466
B,in the sliding cabinet grasp the blue block,1.4688122134998292,0.4732299066469307
B,push the switch downwards,-0.7602018456962188,-3.689683659496996
B,put the block on top of another block,-1.6667697598544675,2.0396022211003686
B,lift the blue block lying in the slider,-0.7264146764378577,0.6930618232746629
B,go towards the pink block in the drawer and lift it,2.651893198221826,1.5378455617158329
B,grasp the red block and lift it up,-0.03503327474571952,1.438604794552022
B,pick up the pink block lying in the drawer,3.4228016449953063,2.18316215591828
B,go slide the red block to the right,-2.33200041833953,0.32320476378820906
B,"grasp the pink block, then lift it up",0.26611977456799746,1.9287480736233549
B,pick up the pink block on the table,0.14897643367731694,2.499257602012447
B,go slide the pink block to the right,-2.1716184106514946,0.8999829998676465
B,grasp the blue block lying in the drawer,3.8508396001660774,1.2753387436001877
B,sweep the blue block to the left,-1.938182262670976,-0.41732088982596105
B,place the grasped block on top of another block,-0.4574960972517662,2.336377486839312
B,lift the pink block from the table,-0.21594142061461982,2.1820570606058336
B,grasp the pink block lying on the shelf,1.6246579620805541,2.2969181677792556
B,in the slider pick up the pink block,-0.6210796757139302,2.0632788716867227
B,"grasp the red block, then lift it up",0.12367480033107518,1.3890576358669477
B,push the block into the drawer,3.0838204861759797,1.1869440454159494
B,push the pink block to the right,-2.3338705450245656,0.9885379156370241
B,push the pink block towards the right,-2.4416476433862426,0.9069173878165305
B,grasp the red block lying on the shelf,1.6042928901339182,1.89399601588155
B,go towards the blue block in the drawer and lift it,2.6822783744374785,0.8017348175054907
B,pick up the pink block from the sliding cabinet,1.3998145645822533,1.0778539978858956
B,lift the blue block lying in the cabinet,1.5750793927028992,0.46055177774312434
B,"grasp the blue block, then rotate it left",-1.644901115369268,-0.015670638765497673
B,push the object that it falls into the drawer,3.840142830467551,-0.1379002309347092
B,pick up the pink block in the drawer,3.3773251156750193,2.367237955047982
B,grasp the blue block in the drawer,3.800117941311556,1.4847323524722515
B,slide the block into the drawer,3.0815399764661247,1.3218915702696132
B,in the slider pick up the red block,-0.8289830925792537,1.531671929505072
B,push the pink block towards the left,-2.7029631321822083,0.8323546067391036
B,push the block into the drawer,3.0838204861759797,1.1869440454159494
B,push left the red block,-2.2625848626460865,0.25890723375625274
B,"grasp the red block, then rotate it left",-1.5878253586494753,0.3769748669457169
B,slide the blue block to the left,-2.645324200660222,0.2416206633813402
B,push the red block to the left,-2.551259791345279,0.3910922960625651
B,slide the blue block to the left,-2.645324200660222,0.2416206633813402
B,rotate right the blue block,-3.3555676990138155,-0.4956185305779545
B,slide left the blue block,-2.2547272808869407,0.2724333829502099
B,sweep the pink block to the left,-1.5285016191819378,0.49899287922950447
B,push the pink block towards the right,-2.4416476433862426,0.9069173878165305
B,go slide the blue block to the left,-2.647247383113112,0.010842566255027466
B,slide the blue block to the right,-2.524528477292678,0.29895826761679495
B,push the red block towards the right,-2.4387972072953326,0.282683378367181
B,rotate the pink block 90 degrees to the left,-3.1963551379977218,-0.3243272687204215
B,grasp the blue block and rotate it left,-1.899667882056673,0.1034570928584823
B,push the blue block to the left,-2.814813285063217,-0.06041719715589553
B,push right the blue block,-2.5225280262810283,0.18674636774007428
B,slide the red block towards the right,-2.427703847759367,0.5229736393962965
B,slide right the blue block,-2.4815951922612838,0.48736162698317104
B,rotate the red block 90 degrees to the left,-3.2189836698588934,-0.8024232199921204
B,rotate the blue block 90 degrees to the left,-3.2950551020589565,-1.0864963271799346
B,slide the red block to the left,-2.4854369522301334,0.6366926481666121
B,push left the blue block,-2.632843348196143,-0.11984553281649023
B,take the blue block and rotate it right,-2.58829862701566,-0.2507141339856982
B,slide the red block towards the right,-2.427703847759367,0.5229736393962965
B,turn the pink block right,-2.3430721541193007,0.5903966943422314
B,slide right the pink block,-2.1044326995416336,1.3877766976545796
B,slide right the blue block,-2.4815951922612838,0.48736162698317104
B,slide the red block towards the right,-2.427703847759367,0.5229736393962965
B,rotate the blue block to the right,-3.214139451500706,-0.5899093331434694
B,push left the pink block,-2.1661322941160326,0.873901790935933
B,go slide the pink block to the left,-2.340793685386759,0.9050819601383822
B,go slide the pink block to the right,-2.1716184106514946,0.8999829998676465
B,grasp the blue block and rotate it left,-1.899667882056673,0.1034570928584823
B,slide the red block to the right,-2.407917137797052,0.627220175003539
B,slide left the pink block,-1.861322913890935,1.1941292892800937
B,grasp the blue block and turn it right,-1.0178622498603294,0.16050712218134752
B,"grasp the red block, then rotate it right",-1.5263353134747628,0.32728908086401687
B,go push the red block to the left,-2.4213793239119483,0.054815063207311394
B,grasp the red block and turn it right,-0.8618216473981161,0.5961886784137075
B,rotate the blue block to the right,-3.214139451500706,-0.5899093331434694
B,go slide the pink block to the left,-2.340793685386759,0.9050819601383822
B,take the blue block and rotate it right,-2.58829862701566,-0.2507141339856982
B,take the blue block and rotate it right,-2.58829862701566,-0.2507141339856982
B,rotate right the red block,-3.2753594690379466,-0.1569631236616124
B,rotate the pink block to the right,-3.142707796347205,0.26836685438312824
B,"grasp the pink block, then rotate it right",-1.4243383876724993,0.863113330224426
B,rotate the pink block to the right,-3.1426904428240103,0.26836715092809854
B,"grasp the pink block, then turn it right",-0.5397233432121964,1.0820050433803334
B,"grasp the pink block, then turn it right",-0.5397233432121964,1.0820050433803334
B,rotate the blue block 90 degrees to the right,-3.1907801345107942,-1.0719147854818534
B,sweep the object into the drawer,4.756983556518433,-0.6360744281064874
B,go open the drawer,5.3270081283460575,-1.0738898295298238
B,pick up the red block from the table,0.019470986258603756,1.9784961052446117
B,place the grasped object in the slider,1.5155721001171174,0.0043582117835582
B,move the door all the way to the left,-0.3407013848864799,-3.145518416003233
B,go slide the red block to the left,-2.444820790651144,0.3855030661448567
B,grasp the pink block and rotate it left,-1.7588984856194054,1.0461424051317543
B,pick up the blue block on the table,-0.048202902782159315,1.6780529139699358
B,pick up the blue block,-1.0415104408617257,1.6827870900316282
B,lift the pink block from the table,-0.2158660946670065,2.1819800962667286
B,"grasp the blue block, then turn it right",-0.7983874448891801,0.13301130503113193
B,rotate the blue block towards the left,-3.3879371025544174,-0.6656217248689258
B,grasp the pink block in the drawer,3.6289838647072745,2.2736813505057665
B,"grasp the red block on the table, then lift it up",0.6018116474802769,1.5174312797380365
B,move down the switch,-0.18803138604453018,-3.5096239510303455
B,push the door to the left side,-0.06976176480827503,-2.9652725366716344
B,in the slider pick up the blue block,-0.9635704136884775,1.2705531307496452
B,grasp the blue block from the drawer,3.7448054001746756,1.4869329276626717
B,push the handle of the drawer,3.992909309907158,-0.033036350989895866
B,push the handle of the drawer,3.992909309907158,-0.033036350989895866
B,lift the pink block from the table,-0.2158660946670065,2.1819800962667286
B,put the grasped block on top of a block,0.04066962414468934,2.203386159508878
B,push the red block to the right,-2.3851833031748932,0.37820967818233897
B,place the grasped object in the slider,1.5155721001171174,0.0043582117835582
B,put the grasped object in the sliding cabinet,3.1167912728803926,-0.3624789600862965
B,lift the blue block up,-1.4489346397516685,1.0277811579029323
B,"grasp the handle of the drawer, then close it",4.697077595402575,-0.39495633473077457
B,push down the button to turn on the green light,-0.10797366300021902,-4.970741261300839
B,open the cabinet drawer,5.4685296132236205,-1.0899886743408687
B,grasp the pink block lying in the cabinet,2.3425602567004065,1.5281617999229247
B,pick up the red block on the table,0.02857625615858516,2.0419019204737503
