model,display_name,sequence_idx,subtask_idx,subtask,language,num_actions,num_chunks,success,steps,mean_action_delta_l2_first6,q90_action_delta_l2_first6,mean_chunk_boundary_jump_l2_first6,q90_chunk_boundary_jump_l2_first6,mean_action_norm_l2_first6,mean_abs_gripper
act_lang_B_100k,ACT-Lang-B 100k,539,1,close_drawer,push the handle to close the drawer,52,3,True,52,0.04994544695478444,0.08528498560190201,0.20347630977630615,0.24218766689300536,0.5470128122430581,1.0
act_lang_B_100k,ACT-Lang-B 100k,539,2,push_blue_block_right,go push the blue block right,360,15,False,360,0.05262307116948587,0.08049156218767164,0.3662475911634309,0.5249566912651062,0.30450130155723953,1.0
act_lang_B_100k,ACT-Lang-B 100k,540,1,push_red_block_right,go push the red block right,360,15,False,360,0.05651728920041892,0.09616988897323608,0.349372108067785,0.47783488035202026,0.30772052912248504,1.0
act_lang_B_100k,ACT-Lang-B 100k,541,1,push_blue_block_right,go push the blue block right,341,14,True,341,0.04551208711859277,0.07819306105375297,0.3452079250262334,0.5320870995521546,0.2271379269113289,1.0
act_lang_B_100k,ACT-Lang-B 100k,541,2,move_slider_right,push the sliding door to the right side,360,15,False,360,0.047340065528817664,0.0767364889383316,0.2631544332419123,0.38176726400852207,0.2569974311110046,1.0
act_lang_B_100k,ACT-Lang-B 100k,542,1,turn_off_led,press the button to turn off the led light,360,15,False,360,0.051327816066708325,0.0919173240661621,0.3014878619994436,0.4521971374750137,0.2565000793379214,1.0
act_lang_B_100k,ACT-Lang-B 100k,543,1,move_slider_left,push the sliding door to the left side,360,15,False,360,0.06929928285632708,0.10379419177770614,0.4465296140738896,0.7589376628398896,0.4217852425037159,1.0
act_lang_B_100k,ACT-Lang-B 100k,544,1,push_pink_block_right,go push the pink block right,360,15,False,360,0.046324439920111454,0.06891874670982359,0.2733229930911745,0.44758342206478124,0.24538079783734348,1.0
act_lang_B_100k,ACT-Lang-B 100k,545,1,close_drawer,push the handle to close the drawer,46,2,True,46,0.044919176606668366,0.06577582508325577,0.31964612007141113,0.31964612007141113,0.6238571852445602,1.0
act_lang_B_100k,ACT-Lang-B 100k,545,2,move_slider_left,push the sliding door to the left side,360,15,False,360,0.07441014212538023,0.10075677931308746,0.49391668822084156,0.8124693334102634,0.3911630946521958,1.0
act_lang_B_100k,ACT-Lang-B 100k,546,1,push_blue_block_left,go push the blue block left,360,15,False,360,0.03378776196795088,0.050731457024812694,0.21070831162588938,0.3239476025104523,0.19639738887134525,1.0
act_lang_B_100k,ACT-Lang-B 100k,547,1,push_red_block_right,go push the red block right,79,4,True,79,0.04729525866703345,0.05782306343317031,0.42166419823964435,0.6000534474849701,0.32593225848071183,1.0
act_lang_B_100k,ACT-Lang-B 100k,547,2,turn_on_lightbulb,use the switch to turn on the light bulb,360,15,False,360,0.04519736210226722,0.07814133912324904,0.2902989626995155,0.4442552506923676,0.3388447118509147,1.0
act_lang_B_100k,ACT-Lang-B 100k,548,1,push_red_block_left,go push the red block left,360,15,False,360,0.0544420536244314,0.07795819640159607,0.4011968086872782,0.6565706849098206,0.2623547781051861,1.0
act_lang_B_100k,ACT-Lang-B 100k,549,1,move_slider_right,push the sliding door to the right side,360,15,False,360,0.038314338328581415,0.06333878636360167,0.22074937341468676,0.3808060288429261,0.20625911131501198,1.0
act_lang_B_100k,ACT-Lang-B 100k,550,1,open_drawer,pull the handle to open the drawer,360,15,False,360,0.05765554463506409,0.0755621775984764,0.4831035477774484,0.9200146079063417,0.3705193209772309,1.0
act_lang_B_100k,ACT-Lang-B 100k,551,1,open_drawer,pull the handle to open the drawer,48,2,True,48,0.037635168932536815,0.05480461567640304,0.14664244651794434,0.14664244651794434,0.45335849188268185,1.0
act_lang_B_100k,ACT-Lang-B 100k,551,2,turn_off_lightbulb,use the switch to turn off the light bulb,360,15,False,360,0.04997489181175973,0.0764656290411949,0.43197205449853626,0.7008068799972534,0.38794859250386554,1.0
act_lang_B_100k,ACT-Lang-B 100k,552,1,turn_on_led,press the button to turn on the led light,360,15,False,360,0.051515970875905995,0.07498329281806942,0.36836662675653187,0.5598585188388825,0.26567896817707354,1.0
act_lang_B_100k,ACT-Lang-B 100k,553,1,turn_on_lightbulb,use the switch to turn on the light bulb,360,15,False,360,0.0354693147488727,0.057881707698106764,0.25415399617382456,0.39377853572368626,0.2245033436972234,1.0
act_lang_B_100k,ACT-Lang-B 100k,554,1,rotate_red_block_right,take the red block and rotate it to the right,360,15,False,360,0.059679440937386335,0.08743299543857574,0.3906946469630514,0.5539824664592743,0.316843310971227,1.0
act_lang_B_100k,ACT-Lang-B 100k,555,1,push_pink_block_left,go push the pink block left,360,15,False,360,0.0470795980291467,0.07667761147022246,0.3079474089401109,0.4439407467842102,0.2491422861400578,1.0
act_lang_B_100k,ACT-Lang-B 100k,556,1,turn_off_led,press the button to turn off the led light,360,15,False,360,0.06632634885686976,0.13275906443595883,0.41064365953207016,0.5621579468250275,0.32140905626325145,1.0
act_lang_B_100k,ACT-Lang-B 100k,557,1,turn_off_led,press the button to turn off the led light,360,15,False,360,0.05946522289861129,0.07589751631021498,0.46087735891342163,0.6721273005008699,0.35930158301360077,1.0
act_lang_B_100k,ACT-Lang-B 100k,558,1,turn_off_led,press the button to turn off the led light,360,15,False,360,0.0743997250955998,0.11143465787172316,0.5659175669508321,0.9452609360218048,0.45192877931727304,1.0
act_lang_B_100k,ACT-Lang-B 100k,559,1,push_pink_block_right,go push the pink block right,166,7,True,166,0.0244925369367455,0.04125009924173355,0.20581892877817154,0.4032861292362213,0.22364561811807643,1.0
act_lang_B_100k,ACT-Lang-B 100k,559,2,lift_pink_block_table,grasp and lift the pink block,360,15,False,360,0.029776136885711037,0.04143613800406455,0.2514203403677259,0.36718954443931584,0.18086983832634157,1.0
act_lang_B_100k,ACT-Lang-B 100k,560,1,lift_blue_block_table,grasp and lift the blue block,360,15,False,360,0.052841911687772504,0.08830360621213912,0.32365167140960693,0.46456770300865174,0.26967682991590763,1.0
act_lang_B_100k,ACT-Lang-B 100k,561,1,rotate_blue_block_right,take the blue block and rotate it to the right,273,11,True,273,0.05681501153637381,0.07513633593916894,0.5334333881735802,0.7709789335727691,0.41999058488196944,1.0
act_lang_B_100k,ACT-Lang-B 100k,561,2,turn_off_lightbulb,use the switch to turn off the light bulb,360,15,False,360,0.07100221827823389,0.1114043354988098,0.5392785700304168,0.9257181525230409,0.4331568857344488,1.0
act_lang_B_100k,ACT-Lang-B 100k,562,1,push_red_block_left,go push the red block left,213,9,True,213,0.057249468533796664,0.0815602757036686,0.4556147512048483,0.6436428904533387,0.3633340016497133,1.0
act_lang_B_100k,ACT-Lang-B 100k,562,2,push_into_drawer,slide the block that it falls into the drawer,360,15,False,360,0.057934102257272656,0.09080548733472824,0.37037131083863123,0.5377016544342041,0.3605328848585486,1.0
act_lang_B_100k,ACT-Lang-B 100k,563,1,turn_off_led,press the button to turn off the led light,360,15,False,360,0.054249807599475376,0.08047962933778761,0.425491669348308,0.8898235678672791,0.28645233820295996,1.0
act_lang_B_100k,ACT-Lang-B 100k,564,1,open_drawer,pull the handle to open the drawer,51,3,True,51,0.05102378686890006,0.06998023018240929,0.31415295600891113,0.321246600151062,0.4914241228617874,1.0
act_lang_B_100k,ACT-Lang-B 100k,564,2,turn_off_lightbulb,use the switch to turn off the light bulb,360,15,False,360,0.04851150689912508,0.06806113868951796,0.49512678171907154,0.7494640767574311,0.3231221847753558,1.0
act_lang_B_100k,ACT-Lang-B 100k,565,1,move_slider_right,push the sliding door to the right side,360,15,False,360,0.038314338328581415,0.06333878636360167,0.22074937341468676,0.3808060288429261,0.20625911131501198,1.0
act_lang_B_100k,ACT-Lang-B 100k,566,1,close_drawer,push the handle to close the drawer,46,2,True,46,0.05655276429735952,0.10234660357236863,0.2489883303642273,0.2489883303642273,0.6186279006626295,1.0
act_lang_B_100k,ACT-Lang-B 100k,566,2,turn_off_led,press the button to turn off the led light,360,15,False,360,0.06423629669882461,0.09905189275741577,0.4037148100989206,0.5191735923290253,0.3026180407860213,1.0
act_lang_B_100k,ACT-Lang-B 100k,567,1,move_slider_right,push the sliding door to the right side,360,15,False,360,0.042395346654672435,0.07153808027505874,0.30526828659432276,0.4699424356222153,0.22636636768778165,1.0
act_lang_B_100k,ACT-Lang-B 100k,568,1,move_slider_right,push the sliding door to the right side,360,15,False,360,0.044164846600668925,0.0634908452630043,0.2753998541406223,0.45840450525283816,0.28964990883444747,1.0
act_lang_B_100k,ACT-Lang-B 100k,569,1,lift_red_block_slider,lift the red block from the sliding cabinet,360,15,False,360,0.06239009205729267,0.08179601281881331,0.5865942878382546,0.677081835269928,0.36982175318731203,1.0
act_lang_B_100k,ACT-Lang-B 100k,570,1,turn_off_led,press the button to turn off the led light,360,15,False,360,0.061833047957878175,0.08499345630407333,0.5784786348896367,1.11560560464859,0.3594879699560503,1.0
act_lang_B_100k,ACT-Lang-B 100k,571,1,lift_pink_block_table,grasp and lift the pink block,177,8,True,177,0.047013954439369794,0.08884372562170029,0.2938488892146519,0.46500586271286026,0.29257567092186987,1.0
act_lang_B_100k,ACT-Lang-B 100k,571,2,place_in_drawer,store the grasped block in the drawer,30,2,True,30,0.07403093069021044,0.10311236828565595,0.1572599560022354,0.1572599560022354,0.6729357187946637,1.0
act_lang_B_100k,ACT-Lang-B 100k,571,3,turn_off_lightbulb,use the switch to turn off the light bulb,360,15,False,360,0.02998369747920683,0.049318570643663406,0.2336577150438513,0.4079766660928727,0.24592986405930586,1.0
act_lang_B_100k,ACT-Lang-B 100k,572,1,move_slider_right,push the sliding door to the right side,145,6,True,145,0.05811511890432383,0.08649474605917933,0.48197897970676423,0.7358934283256531,0.4197327146242405,1.0
act_lang_B_100k,ACT-Lang-B 100k,572,2,turn_on_led,press the button to turn on the led light,360,15,False,360,0.06428171020561523,0.09038380086421964,0.48606701620987486,0.7013229310512543,0.355209949798882,1.0
act_lang_B_100k,ACT-Lang-B 100k,573,1,rotate_pink_block_left,take the pink block and rotate it to the left,360,15,False,360,0.06205624965224467,0.10469611436128615,0.4018926705632891,0.6285450220108032,0.3819937113051613,1.0
act_lang_B_100k,ACT-Lang-B 100k,574,1,move_slider_right,push the sliding door to the right side,360,15,False,360,0.05860702486833282,0.08151378035545348,0.39694563139762196,0.6319549679756165,0.27854402229810754,1.0
act_lang_B_100k,ACT-Lang-B 100k,575,1,turn_on_lightbulb,use the switch to turn on the light bulb,360,15,False,360,0.031244455836713314,0.05627886801958083,0.21389345824718475,0.28143503516912466,0.18199376468029288,1.0
act_lang_B_100k,ACT-Lang-B 100k,576,1,rotate_pink_block_right,take the pink block and rotate it to the right,360,15,False,360,0.04919855437347857,0.07479515522718427,0.32796422498566763,0.5536595314741137,0.3038535375148058,1.0
act_lang_B_100k,ACT-Lang-B 100k,577,1,rotate_blue_block_right,take the blue block and rotate it to the right,210,9,True,210,0.06907953804305367,0.12480053901672365,0.5011963825672865,0.7197101593017577,0.42455708278076987,1.0
act_lang_B_100k,ACT-Lang-B 100k,577,2,push_into_drawer,slide the block that it falls into the drawer,117,5,True,117,0.04409891209597218,0.057900795713067055,0.3270711712539196,0.4056778818368912,0.41116744827510965,1.0
act_lang_B_100k,ACT-Lang-B 100k,577,3,lift_red_block_slider,lift the red block from the sliding cabinet,200,8,True,200,0.04081139848778146,0.07523393481969837,0.2154503140066351,0.45831916332244876,0.2968418386206031,1.0
act_lang_B_100k,ACT-Lang-B 100k,577,4,place_in_drawer,store the grasped block in the drawer,63,3,True,63,0.04555725926653512,0.05899942480027675,0.3182917535305023,0.35700473189353943,0.4673008875004829,1.0
act_lang_B_100k,ACT-Lang-B 100k,577,5,move_slider_right,push the sliding door to the right side,360,15,False,360,0.0481016632496356,0.08587377518415448,0.21717655126537597,0.2792405217885971,0.3102454141092797,1.0
act_lang_B_100k,ACT-Lang-B 100k,578,1,rotate_pink_block_right,take the pink block and rotate it to the right,360,15,False,360,0.05296897927615636,0.08070655316114424,0.44924425546612057,0.724636745452881,0.38283757589136563,1.0
act_lang_B_100k,ACT-Lang-B 100k,579,1,lift_red_block_table,grasp and lift the red block,182,8,True,182,0.04579863522860391,0.08612070232629776,0.27035883920533316,0.3720245540142059,0.2915971988586934,1.0
act_lang_B_100k,ACT-Lang-B 100k,579,2,place_in_slider,store the grasped block in the sliding cabinet,360,15,False,360,0.05200804298105429,0.06782173216342927,0.36338214576244354,0.6167963206768036,0.36721591385495334,1.0
act_lang_B_100k,ACT-Lang-B 100k,580,1,turn_on_led,press the button to turn on the led light,360,15,False,360,0.045349904767971766,0.06646032780408859,0.30821378422634943,0.40589540004730223,0.2971080828871992,1.0
act_lang_B_100k,ACT-Lang-B 100k,581,1,rotate_blue_block_right,take the blue block and rotate it to the right,360,15,False,360,0.05519585930586671,0.08389683216810226,0.3964196230684008,0.6467588782310487,0.33628985666566424,1.0
act_lang_B_100k,ACT-Lang-B 100k,582,1,close_drawer,push the handle to close the drawer,56,3,True,56,0.04404517657716166,0.07326041758060456,0.16896821558475494,0.18404095470905305,0.5014223573463303,1.0
act_lang_B_100k,ACT-Lang-B 100k,582,2,lift_red_block_slider,lift the red block from the sliding cabinet,360,15,False,360,0.047097449921185676,0.07763288468122481,0.2894254135234015,0.48331494927406315,0.2805658604949713,1.0
act_lang_B_100k,ACT-Lang-B 100k,583,1,turn_off_led,press the button to turn off the led light,360,15,False,360,0.06381696561470752,0.09849804490804671,0.514978185828243,0.7543953180313111,0.32644151997649007,1.0
act_lang_B_100k,ACT-Lang-B 100k,584,1,rotate_blue_block_left,take the blue block and rotate it to the left,360,15,False,360,0.06665454881426601,0.09729339033365249,0.5060999308313642,0.8062098741531374,0.4293403943690161,1.0
act_lang_B_100k,ACT-Lang-B 100k,585,1,push_pink_block_left,go push the pink block left,360,15,False,360,0.056675973755611016,0.09092680960893632,0.34960068123681204,0.561775130033493,0.25169713042883407,1.0
act_lang_B_100k,ACT-Lang-B 100k,586,1,lift_blue_block_table,grasp and lift the blue block,360,15,False,360,0.03978008369157677,0.05999540984630584,0.3378578360591616,0.4487317085266114,0.20855151538012756,1.0
act_lang_B_100k,ACT-Lang-B 100k,587,1,open_drawer,pull the handle to open the drawer,48,2,True,48,0.041600770812402384,0.07451053410768507,0.11934863030910492,0.11934863030910492,0.46429456149538356,1.0
act_lang_B_100k,ACT-Lang-B 100k,587,2,turn_on_lightbulb,use the switch to turn on the light bulb,360,15,False,360,0.03840509952956546,0.061649668961763375,0.22336983121931553,0.4354494392871858,0.23750527831208373,1.0
act_lang_B_100k,ACT-Lang-B 100k,588,1,lift_red_block_table,grasp and lift the red block,109,5,True,109,0.054245809765739575,0.08799017444252967,0.3923412077128887,0.5362642616033555,0.37902036568987263,1.0
act_lang_B_100k,ACT-Lang-B 100k,588,2,stack_block,stack the grasped block,360,15,False,360,0.0432140046359665,0.0899271816015243,0.2285656120095934,0.3634174585342408,0.19799081315286457,1.0
act_lang_B_100k,ACT-Lang-B 100k,589,1,push_red_block_right,go push the red block right,51,3,True,51,0.03338196481578052,0.042100004479289056,0.29527051746845245,0.369844189286232,0.3096852907363106,1.0
act_lang_B_100k,ACT-Lang-B 100k,589,2,move_slider_right,push the sliding door to the right side,360,15,False,360,0.06542294171786657,0.13958920538425446,0.30240103229880333,0.5225494474172593,0.5136426778717174,1.0
act_lang_B_100k,ACT-Lang-B 100k,590,1,push_blue_block_right,go push the blue block right,360,15,False,360,0.042640706970457576,0.07052524685859679,0.21060435340872832,0.29603536128997804,0.22185400624035134,1.0
act_lang_B_100k,ACT-Lang-B 100k,591,1,open_drawer,pull the handle to open the drawer,44,2,True,44,0.054640662444885385,0.08949188441038132,0.24919907748699188,0.24919907748699188,0.5320042642680082,1.0
act_lang_B_100k,ACT-Lang-B 100k,591,2,lift_pink_block_table,grasp and lift the pink block,283,12,True,283,0.06526316860393483,0.12288278043270112,0.362382021817294,0.5251665115356445,0.37577624504484053,1.0
act_lang_B_100k,ACT-Lang-B 100k,591,3,place_in_drawer,store the grasped block in the drawer,29,2,True,29,0.06944907084107399,0.0766290992498398,0.3784869611263275,0.3784869611263275,0.5952756366339224,1.0
act_lang_B_100k,ACT-Lang-B 100k,591,4,move_slider_left,push the sliding door to the left side,360,15,False,360,0.05922158531621514,0.08953944891691207,0.37567297156367985,0.6709951221942904,0.3476263063752817,1.0
act_lang_B_100k,ACT-Lang-B 100k,592,1,lift_red_block_table,grasp and lift the red block,212,9,True,212,0.04852850258491616,0.08966957777738571,0.35637918300926685,0.5048537164926529,0.29848202173861693,1.0
